0,2.000000e-01
1,1.800000e-02
2,3.240000e-03
3,7.290000e-04
4,1.837080e-04
5,4.960116e-05
6,1.392375e-05
7,3.988996e-06
8,1.154513e-06
9,3.358161e-07
10,9.791588e-08
11,2.858312e-08
12,8.348504e-09
